ticker_b3,n_previsoes,gamma_medio,gamma_pval_medio,pct_signif_5pct,persistencia_m1,persistencia_m2,delta_egarch_medio,delta_egarch_pval_medio,pct_signif_egarch_5pct,delta_garch_medio,delta_garch_pval_medio,pct_signif_garch_5pct,leverage_m1_medio,leverage_m2_medio,persistencia_m3,persistencia_m4
BHIA3,103,-0.0166000871484775,0.08673809252859672,59.22330097087378,0.5029950640760448,0.43608802629377036,-0.0166000871484775,0.08673809252859672,59.22330097087378,9.471183571630016e-9,0.9999999717470461,0,0.04240087435463733,0.1535913745559378,0.9863203407649831,0.9973424632740188
BIOM3,103,0.002293576944967795,0.28150604270919344,49.51456310679612,0.21188877177538543,6.879459790175833e-4,0.002293576944967795,0.28150604270919344,49.51456310679612,8.283659643005122e-9,0.9999999543734835,0,-0.011624290750267509,0.018824967381870335,0.9946557369432455,0.9998579036311706
BMEB3,103,-0.017141776615090705,0.22609041834784907,56.310679611650485,0.8723804089470297,0.6874352065563597,-0.017141776615090705,0.22609041834784907,56.310679611650485,0.2518015097387788,0.965012699025805,0,-0.07663139639700904,-0.1386555428180495,0.9819390210921508,0.9656254556410361
BMEB4,103,-0.006136542779233814,0.12463551634020024,63.10679611650486,1.060257544131818,1.0678323522468993,-0.006136542779233814,0.12463551634020024,63.10679611650486,0.1123761957014578,0.7602903731005431,22.330097087378643,-0.028907923930841052,-0.04295291110956152,0.9924622949084047,1.0132756384130062
BMGB4,103,0.17818333053177945,0.12076779950687705,61.165048543689316,1.0194244184315289,0.9404488949939471,0.17818333053177945,0.12076779950687705,61.165048543689316,0.5494743818007733,0.8583349509128314,13.592233009708737,0.0366326712571278,-0.1284126617262355,0.9783905781395403,0.975302589618129
BMIN4,103,0.0027567550647325596,0.20587186420128123,53.398058252427184,1.0952795709116032,0.876221092345078,0.0027567550647325596,0.20587186420128123,53.398058252427184,6.290761222149782e-4,0.9992902790600817,0,-0.13713413101208702,-0.20223976950469394,0.9295991143567223,0.9605750829627885
BMKS3,103,0.009289168421240352,0.25089288737041754,8.737864077669903,0.7763233248142556,0.7548132574106627,0.009289168421240352,0.25089288737041754,8.737864077669903,0.14916595652481857,0.6293110218984299,0,0.021229552741228796,0.011437026696696048,0.9083026251361498,0.8887653307660061
BNBR3,103,-5.534768658709271,0.848811470907958,14.705882352941178,0.2298263996118845,-0.24054306193935351,-5.534768658709271,0.848811470907958,14.705882352941178,3.3577296420476225e-9,0.9999998500795958,0,0.16787955033892943,0.332217000694325,0.9556105510456194,0.9562917141310694
BOBR4,103,-0.02961965828425921,0.1471347536457526,46.601941747572816,0.5799638655994488,0.2986050793299405,-0.02961965828425921,0.1471347536457526,46.601941747572816,9.092677823186262e-9,0.9999999208236998,0,0.17596029621769588,0.3419124245827853,0.9956143383858974,0.9956486613238811
BPAC11,103,-0.3007762721894766,0.07804235842778581,80.58252427184466,0.7005482799447168,0.601728651169589,-0.3007762721894766,0.07804235842778581,80.58252427184466,2.8880399647679023e-9,0.9999998799333832,0,0.038987845715724195,0.05643057449870818,0.9041685105532287,0.9039821941431725
BPAC3,103,-0.02526756057107021,0.11779333169399125,51.45631067961165,0.5738949373326245,0.6585836464792483,-0.02526756057107021,0.11779333169399125,51.45631067961165,8.79475160118351e-9,0.9999955200586284,0,0.23189006285078073,0.21700065162117615,0.9940793740110192,0.9945172367856505
BPAC5,103,-0.34886144228046184,0.5336664382188573,9.70873786407767,0.7957509966712657,0.6728947233647603,-0.34886144228046184,0.5336664382188573,9.70873786407767,0.3881875695199176,0.7566795438370738,0,0.17596008922097775,0.22703230915854666,0.8876564341565716,0.7955683563836549
BRAP3,103,0.503279850996521,0.04077663314633478,89.32038834951457,0.48691470975187906,-0.4949857215784515,0.503279850996521,0.04077663314633478,89.32038834951457,0.009161672550874713,0.9117900823730846,0,0.11441317206171127,0.12472256085597695,0.9946554396263564,0.9928868150585013
BRAP4,103,-0.15906177893302872,0.3647709256936784,18.446601941747574,0.5417332334452319,0.2615580329402424,-0.15906177893302872,0.3647709256936784,18.446601941747574,8.618961782486984e-9,0.999998641533541,0,0.07568651162733568,0.10078422066518584,0.9930650853183448,0.9930886325206472
BRAV3,103,-0.10024129064616734,0.4273633782188084,20.388349514563107,0.7688531237030098,0.7091484491689032,-0.10024129064616734,0.4273633782188084,20.388349514563107,0.14604343277473475,0.8836458803379376,0,0.1553015490920622,0.1508146150640697,0.8254089966496895,0.782471976673395
BRKM3,103,-0.005146351633130067,0.5652109880348661,10.679611650485436,0.4288922431879603,0.22761062114794806,-0.005146351633130067,0.5652109880348661,10.679611650485436,7.163875967136186e-9,0.9999984259467826,0,-0.3502446102178057,-0.3366427999313713,0.9931207206250537,0.993417889476674
BRKM5,103,-0.10206996102353899,0.45565744294905236,16.50485436893204,0.27751025336733504,0.241601234736968,-0.10206996102353899,0.45565744294905236,16.50485436893204,1.0041059900621565e-8,0.9999999824737659,0,-0.1788472882123921,-0.19947977069777093,0.9757774353654041,0.9756071408807544
BRKM6,103,-0.04351291335803092,0.03984444381110047,97.0873786407767,0.6663660360823864,0.6242662504955029,-0.04351291335803092,0.03984444381110047,97.0873786407767,6.146548138262923e-9,0.999999286790596,0,0.033522332300896775,0.05013901529619092,0.9781679899472475,0.887957654340803
BRSR3,103,-1.9348234547834082,0.10331373638213176,74.75728155339806,0.511420301071654,-0.12228499708341288,-1.9348234547834082,0.10331373638213176,74.75728155339806,0.0019285355575341587,0.9426480578109027,5.825242718446602,-0.02511402627620958,0.764048216521423,0.9745730018444725,0.981590600522964
BRSR5,103,-0.025493314044597492,0.6946984329434891,0.9708737864077669,0.5096484157951459,0.5073297148274963,-0.025493314044597492,0.6946984329434891,0.9708737864077669,0.17295492715699887,0.8569401823372752,0,0.37646664871948265,0.3690470041541042,0.619047821608576,0.5755485938864567
BRSR6,103,0.017136656352198187,0.30322111195311524,33.980582524271846,-0.008182604941618439,0.14571128950919898,0.017136656352198187,0.30322111195311524,33.980582524271846,8.204054028353353e-9,0.9999974695547602,0,0.4007054147346011,0.2599471050086048,0.9579192422818896,0.9514929101634932
BSLI3,103,0.00808230165856437,0.3861723272267385,39.80582524271845,0.3776723138543678,0.22914186467035777,0.00808230165856437,0.3861723272267385,39.80582524271845,9.955685382889515e-9,0.9999999292979967,0,0.1580301541756334,0.16247410828230863,0.9953427906545518,0.9962062100728487
CAMB3,103,-0.008023115116002575,0.5475953442497,8.737864077669903,0.7689903830199629,0.7135429124717074,-0.008023115116002575,0.5475953442497,8.737864077669903,9.055122224765605e-9,0.9999999048321898,0,0.0919181781407448,0.06757911587909712,0.9842502705799441,0.9843862658593079
CAML3,103,0.5393449504637111,0.047968765634362774,83.49514563106796,0.2860975815772478,-0.20610072728965942,0.5393449504637111,0.047968765634362774,83.49514563106796,1.447597259304112,0.928358135623767,3.8834951456310676,-0.009042013418340477,-0.19286755807691783,0.9587235171804214,0.9001801427331562
CASH3,103,0.33689754739180233,0.09331987008217968,83.49514563106796,0.8489647758591096,0.6609330693024407,0.33689754739180233,0.09331987008217968,83.49514563106796,1.0038368029618047e-8,0.9999999961521006,0,-0.2905772479468465,-0.26865307893398854,0.9944003971240113,0.9954536205598301
CBEE3,103,-0.43158712812160227,0.25371611353532103,63.10679611650486,0.8254998616959883,0.8916030058812202,-0.43158712812160227,0.25371611353532103,63.10679611650486,1.0202654093701535e-8,0.9999997908322985,0,-0.10715379159095559,-0.17878414126041972,0.9566772081775404,0.9945072111325001
CEAB3,103,-0.09786022145096605,0.3704041395250913,17.475728155339805,0.26591246191410983,-0.0024630741615087907,-0.09786022145096605,0.3704041395250913,17.475728155339805,0.07135451386664647,0.9904752392626032,0,-0.14390891290579558,-0.02468651951623599,0.9849342638672893,0.9851835641357248
CEBR3,103,0.02149702534640888,0.09694750783582441,65.0485436893204,-0.06793443229518996,-0.0532371382358654,0.02149702534640888,0.09694750783582441,65.0485436893204,9.391207117879842e-9,0.9999943556373455,0,-0.2555295503515285,-0.27378415760063723,0.9929500770235544,0.99287651439053215
CEBR5,103,-0.001993515193226485,0.6415576821802214,8.737864077669903,0.25653838260172324,0.08888524456655823,-0.001993515193226485,0.6415576821802214,8.737864077669903,3.018802441879642e-9,0.9999990746187998,0,0.3399545939767987,0.3587832317018492,0.9403969421111524,0.9407879821554155
CEBR6,103,0.01205601577186194,0.10134987981635561,42.71844660194174,0.022067270575868863,-0.0999235394241459,0.01205601577186194,0.10134987981635561,42.71844660194174,0.038513132714791155,0.952456708297964,3.8834951456310676,0.02868907210789425,0.022541925182160527,0.9919490207006589,0.9868742228071729
CEDO3,103,0.044442364413342914,0.5528723941456907,38.83495145631068,0.6415578736090773,0.4427942048730495,0.044442364413342914,0.5528723941456907,38.83495145631068,9.957455906956175e-9,0.9999999801649893,0,-0.13611129116667123,-0.055072076935106844,0.9904847436778971,1.00046188227524
CEDO4,103,-0.0022227839115729463,0.4047577304049741,11.650485436893204,0.9394206194507128,0.9405793389857371,-0.0022227839115729463,0.4047577304049741,11.650485436893204,0.20363748618089136,0.8472947476092101,0,0.4918564559564889,0.5092975653955819,0.9938078807070856,1.087543035503356
CEEB3,103,-6.327078535748612,0.1944663727899697,68.93203883495146,0.6502536995715099,0.4399490285811753,-6.327078535748612,0.1944663727899697,68.93203883495146,0.007095462855049605,0.915515895065546,0,0.14617027359750634,0.04398991671588772,0.9633554546205493,0.9633001405499533
CGAS3,103,0.00571766759779118,0.10835855077245554,35.92233009708738,0.6958757187722658,0.46159302862184504,0.00571766759779118,0.10835855077245554,35.92233009708738,0.10792403318944443,0.8649410095375607,0,-0.17486774359751373,-0.1387881124507258,0.9069892894695234,0.7115813155449898
CGAS5,103,-4.857339041692823,0.04521731654910174,81.55339805825243,0.8423157078605765,0.6674116864478967,-4.857339041692823,0.04521731654910174,81.55339805825243,2.2888342191463695e-9,0.9999999666367659,0,1.1731276792440268,1.0069123213585647,0.9989999980436529,1.332170039150126
CGRA3,103,-0.8546239397215317,0.011787030514411984,97.0873786407767,0.8778654722170205,0.9044940517304442,-0.8546239397215317,0.011787030514411984,97.0873786407767,9.826863561837538e-10,0.9999999708146425,0,0.15469718206061636,0.2793354034955437,0.9385271353994898,0.9371788538602283
CGRA4,103,-0.6215660194738432,0.28638944484816825,51.45631067961165,0.544821457893516,0.15186368486895918,-0.6215660194738432,0.28638944484816825,51.45631067961165,0.0015816461033288738,0.9834503454442851,0,0.0799966144378647,0.21642013228723977,0.9860151840236582,0.9857214074587117
CLSC4,103,-3.4683299628607256,0.6075848415856284,24.509803921568626,0.39279360926966017,-0.050545191714804996,-3.4683299628607256,0.6075848415856284,24.509803921568626,8.73484330758028e-4,0.9847523416902894,0,0.3675120828336985,0.5290663261961558,0.8559020294970974,0.8420450378589126
CMIG3,103,-0.42142142706981894,0.014511438892201373,90.29126213592234,0.22569508604237254,0.6857353550311218,-0.42142142706981894,0.014511438892201373,90.29126213592234,8.82403234169633e-9,0.9999945462898232,0,0.34199984929473265,0.014355308932056263,0.995233720068532,0.9953835144408136
CMIG4,103,-0.36998947379413566,0.14943819650434156,71.84466019417476,0.46876378550230874,0.5276222385294661,-0.36998947379413566,0.14943819650434156,71.84466019417476,9.619290702433984e-9,0.9999958504522822,0,0.2455589006296719,0.24650370249960346,0.9976647604455269,0.9981200485709137
COCE5,103,-0.07397319308062968,0.34145481756214036,26.21359223300971,0.38481270645659543,-0.0900126037472971,-0.07397319308062968,0.34145481756214036,26.21359223300971,0.02346613847887785,0.9023887124250917,0,0.17164211749395009,0.221634251134517,0.967542608377144,0.984716810825169
COGN3,103,0.3091587216187313,0.16595853034569802,19.41747572815534,0.4625189582180561,-0.10065057975973593,0.3091587216187313,0.16595853034569802,19.41747572815534,9.78148890168175e-9,0.9999991859784854,0,-0.09451977558943958,-0.13409634359638986,0.9878610737162712,0.9874972078414679
CPFE3,103,0.16760435090623596,0.34500256207391866,10.679611650485436,0.6096912936606307,0.23816867472131945,0.16760435090623596,0.34500256207391866,10.679611650485436,9.374811993183164e-9,0.999999771365434,0,0.2353465118408894,0.14173037819315662,0.9839698003021154,0.9841592567312818
CPLE3,103,0.6500428991900604,0.12366469055921442,64.07766990291263,0.6812345968832055,0.5881520385802509,0.6500428991900604,0.12366469055921442,64.07766990291263,2.9449740327900966,0.2605252883244347,58.252427184466015,0.3764456972258042,0.21585000734757245,0.695194020749951,0.7534057783608816
CRPG5,103,0.0016011869135470656,0.4114450911273741,17.475728155339805,0.7284049173449562,0.2674173358337833,0.0016011869135470656,0.4114450911273741,17.475728155339805,0.014469595591852229,0.9504851457937612,0,0.1807527239097035,0.33632169478390267,0.987475129437577,1.0735497416016495
CRPG6,103,-0.01769544742530832,0.07351646943277407,54.36893203883495,0.507889885741891,0.3653444347620194,-0.01769544742530832,0.07351646943277407,54.36893203883495,0.43340718177086496,0.9052826606169225,8.737864077669903,0.44097261774538915,0.4033053688725816,0.9952069598956789,1.0254062493997986
CSAN3,103,0.036935243563250765,0.12339282807096437,19.41747572815534,0.24583778331120593,0.40490276608016,0.036935243563250765,0.12339282807096437,19.41747572815534,0.026499296442196948,0.9932799684440383,0,0.0358428956775398,-0.0864636972340952,0.983757472686545,0.9833917777454463
CSMG3,103,-0.3622348629659036,0.0815390507614175,72.81553398058253,0.31026999080248235,0.4889352898851232,-0.3622348629659036,0.0815390507614175,72.81553398058253,9.408310807927393e-9,0.9999982113917361,0,-0.03127229542563911,0.029052016714438033,0.9791609479262764,0.9848512986057136
CSNA3,103,-0.6618526086890092,0.11263535396108636,1.9417475728155338,0.5346860846471739,0.7413454066659028,-0.6618526086890092,0.11263535396108636,1.9417475728155338,3.1608313186469854e-9,0.999999975676022,0,0.31093968107378395,0.3480398880611021,0.7825606841917783,0.7946724797633122
CSUD3,103,-0.010558703155742656,0.3736029717452616,14.563106796116504,0.2509498380808286,0.3223418528434819,-0.010558703155742656,0.3736029717452616,14.563106796116504,1.6590430882966186e-8,0.9999929333555796,0,0.22703077628358212,0.24395705924197952,0.9943778670740124,0.9960074398804541
CTKA4,103,0.009900417279380852,0.31872930813196654,2.912621359223301,0.48620415215446006,0.44008007923070597,0.009900417279380852,0.31872930813196654,2.912621359223301,1.290487214690237,0.6788987173362563,0,0.43114955647042197,0.4314710169670347,0.8165717960622395,0.7729976913157424
CTSA3,103,0.0035048834739230266,0.38628095862192097,34.95145631067961,-0.26426577336644774,-0.7511913979046502,0.0035048834739230266,0.38628095862192097,34.95145631067961,9.51152512462183e-9,0.9999996978913671,0,0.3311864745993427,0.6728903722755507,0.9923865395687421,0.9772240214956425
CTSA4,103,-0.05485603833805567,0.01838972104801431,81.55339805825243,0.8712811742446472,1.1610526959334322,-0.05485603833805567,0.01838972104801431,81.55339805825243,2.0861759604913715e-9,0.9999992460407242,0,0.26234738691038156,0.4526726709346584,0.9636158202206869,0.9157424796555035
CURY3,103,0.002473969022978156,0.3859384500219186,36.89320388349515,0.40905165258323806,0.33653509127778614,0.002473969022978156,0.3859384500219186,36.89320388349515,0.006179243958859042,0.9795870319259464,0,-0.0077951127349319025,0.044569653232802126,0.9789140147399606,0.9771111276986064
CVCB3,103,1.1772265931191512,0.012286959303945027,96.11650485436894,0.16358105727986821,0.022112606347811255,1.1772265931191512,0.012286959303945027,96.11650485436894,29.603759645839443,0.6101938208911913,35.92233009708738,0.20707713071604833,0.12396590500831438,0.6799254716890689,0.5457391435712687
CYRE3,103,-0.49161145981821536,0.15714359200119132,56.310679611650485,0.18053220373877793,0.1693544986464729,-0.49161145981821536,0.15714359200119132,56.310679611650485,9.395536400144186e-9,0.9999992724648932,0,-0.0012511942691140656,-0.06758955353228223,0.9937605668177423,0.9938124750352721
DASA3,103,0.08334517508115294,0.2174346345354547,19.41747572815534,0.8357985230854955,0.8539837980185152,0.08334517508115294,0.2174346345354547,19.41747572815534,0.33567966807581706,0.9759240625457918,0,0.3264111571166579,0.2725726450525315,0.8868101884126365,0.8857453940017374
DEXP3,103,-0.03167298891265737,0.2894004919605842,19.41747572815534,0.2614801568889545,0.3508277271249841,-0.03167298891265737,0.2894004919605842,19.41747572815534,0.003343552551764486,0.9944972913700455,0,0.4425479687914466,0.43719409833453365,0.9453077493062558,0.9455035976936762
DEXP4,103,-0.3748360665517117,0.6756274150268701,26.21359223300971,0.3526881345037902,0.36982419490894797,-0.3748360665517117,0.6756274150268701,26.21359223300971,1.0208464046281152e-8,0.9999998032782531,0,0.262607133267504,0.25374179501305877,0.9765580514683849,0.9765598570743358
DIRR3,103,0.1131939845251686,0.32209743360298615,26.21359223300971,0.3697219800448833,0.21215937039950356,0.1131939845251686,0.32209743360298615,26.21359223300971,9.220921401709526e-9,0.9999968159807406,0,0.0023043023808389683,0.02586260389924661,0.9960280358161875,0.9961602585804424
DMVF3,103,-0.004662074485750428,0.43748265300362255,1.9417475728155338,0.05639181558118732,0.33410342913627655,-0.004662074485750428,0.43748265300362255,1.9417475728155338,0.002695175137067928,0.9844428543690247,0,0.25453560300119427,0.24033692379095725,0.9765457431778048,0.98551529599246
DOHL4,103,-4.770405628244234,0.8029848435879073,3.8834951456310676,0.5698727493431917,0.528794256295109,-4.770405628244234,0.8029848435879073,3.8834951456310676,0.02109228145222498,0.964699216350447,0,0.501388138565995,0.4978870007507222,0.4919243142425846,0.4928285670928446
DXCO3,103,-0.04154131316362549,0.34583608502760715,19.41747572815534,0.5069442467866065,0.6047821238028129,-0.04154131316362549,0.34583608502760715,19.41747572815534,0.010752592589323498,0.9856358384935395,0,0.019319042737835922,0.056037814926243046,0.9617485910351252,0.9579235226778299
EALT3,103,-0.047196533797617415,0.35747990513717764,12.62135922330097,0.5657609306755209,0.10407305263972383,-0.047196533797617415,0.35747990513717764,12.62135922330097,8.0185505646643e-9,0.999997652833314,0,0.17153941894160368,0.2542198407678966,0.99160714884446,0.9917045660748067
EALT4,103,0.0077360176232492426,0.09603107567552477,47.57281553398058,0.7526411225409094,0.6547166116690906,0.0077360176232492426,0.09603107567552477,47.57281553398058,0.19552264511440734,0.7574269000197665,19.41747572815534,0.4989277518553513,0.2640630308982618,0.9340331639896338,0.8170218935015021
ECOR3,103,-0.10410322638361755,0.14247317337529378,73.7864077669903,-0.23994206287860456,0.061944835818018906,-0.10410322638361755,0.14247317337529378,73.7864077669903,9.3977456454985e-9,0.9999994832495755,0,0.1068765889152108,0.14674796888756528,0.9763522205589397,0.9798752441013397
EGIE3,103,-5.879139366333206e-4,0.537685110957603,28.155339805825243,0.7974964852471106,0.6855719867590933,-5.879139366333206e-4,0.537685110957603,28.155339805825243,9.398087555689059e-9,0.9999979603952848,0,-0.2151121938777055,-0.21813787185227265,0.9938116008915721,0.9943344781779451
EKTR4,103,0.006794148681611937,0.25973373480258466,22.330097087378643,0.32751334361616885,0.010530990913056615,0.006794148681611937,0.25973373480258466,22.330097087378643,1.1674420200678927e-8,0.9999985097621445,0,0.011216168926103647,0.05051396288083483,0.9925980953874587,0.9930200675924354
EMAE4,103,-1.741122626784035e-4,0.7421041788899548,2.912621359223301,1.0154774060781084,1.0139524983677732,-1.741122626784035e-4,0.7421041788899548,2.912621359223301,0.15359475696753228,0.856558177704151,0,0.5295421981040245,0.5272186004556698,0.9809531099098704,1.01299546623845
ENEV3,103,-0.3738022709503106,0.08283635808834759,63.10679611650486,0.6158548216034418,0.2281574433595733,-0.3738022709503106,0.08283635808834759,63.10679611650486,8.429998959086573e-9,0.999999927159547,0,-0.10376414858268643,0.13923141824339846,0.9794370197268676,0.9796384681346137
ENGI3,103,-0.017300502167190698,0.2206222165216844,41.74757281553398,0.26394604667217947,-0.017771506703835087,-0.017300502167190698,0.2206222165216844,41.74757281553398,6.411581659484704e-9,0.9999991377728101,0,-0.0973788271312024,0.0060651321415514355,0.9973738527968514,0.9980761572276526
ENGI4,103,-0.15441078291256147,0.6543619837033162,9.70873786407767,0.801971991664433,0.7582925357286492,-0.15441078291256147,0.6543619837033162,9.70873786407767,2.0412839517443274e-4,0.9931900051713639,0,0.06314003621945244,0.17319123554590288,0.9844536414748204,0.9844366533992028
ENJU3,103,-0.6241217973431025,0.09286778795964662,80.58252427184466,0.3346551378484264,0.009691461373436416,-0.6241217973431025,0.09286778795964662,80.58252427184466,9.835513412613876e-9,0.9999985635994202,0,-0.20140343489756468,-0.025403574190938888,0.9946457405645097,0.9949408009549342
ENMT3,103,-0.008635778092366068,0.1335307239523693,78.64077669902912,0.45327527813952734,0.5164500872926545,-0.008635778092366068,0.1335307239523693,78.64077669902912,3.952541626232932e-9,0.9999999537456371,0,-0.0891620643899214,-0.11905376202091601,0.9617029490864485,0.9350761882340674
EPAR3,103,-0.012183210917811218,0.016804836605060023,95.14563106796116,0.9204033742858212,1.0808131098776117,-0.012183210917811218,0.016804836605060023,95.14563106796116,0.015786091633305813,0.9555179711375971,0,0.4615232644430521,0.36800402303654894,0.8786815944565829,0.8452134076753761
EQMA3B,103,-1.7152517976907824,0.2974546027178035,67.96116504854369,0.6859784794323001,0.5136432034875997,-1.7152517976907824,0.2974546027178035,67.96116504854369,0.12818994124578062,0.7868179369224206,0,0.4906789910506145,0.44138497752445555,0.962264069981847,1.025709602443164
EQPA3,103,-4.543122812263241,0.7162942607137968,18.367346938775512,0.42532740825747845,0.004911387155376131,-4.543122812263241,0.7162942607137968,18.367346938775512,1.7034858964529916e-9,0.9999997882077899,0,0.15324772220995764,0.3010727425166724,0.9900784334687487,0.9902180381179059
EQTL3,103,-0.1794920374391099,0.35125245713362924,22.330097087378643,0.6032182142849423,-0.38889029652559026,-0.1794920374391099,0.35125245713362924,22.330097087378643,9.784051677485403e-9,0.9999947732339277,0,-0.22890615274211762,-0.05487033725086531,0.9939390507507702,0.9940816629364901
ESPA3,103,-0.1326010756576935,0.3763779557380912,17.475728155339805,1.0009193263490912,0.8986172800864226,-0.1326010756576935,0.3763779557380912,17.475728155339805,9.68076225134689e-9,0.9999999982030588,0,0.16593143606487962,0.16341394842126147,0.9741350432412285,0.9741376929201678
ESTR4,103,0.007408740592510804,0.1398035342118751,72.81553398058253,0.8022857852908262,0.40873769598975407,0.007408740592510804,0.1398035342118751,72.81553398058253,0.20899355229835842,0.7671616594606204,23.300970873786408,0.07396111671438405,0.2403198665217452,0.9963855811059001,1.0621643376510348
ETER3,103,-0.1406935654651629,0.13575181694848656,54.36893203883495,0.945850103949762,0.9198150527384332,-0.1406935654651629,0.13575181694848656,54.36893203883495,9.2967149205959e-9,0.9999990904427815,0,0.08960552562200848,0.013906852433932264,0.9851872304180562,0.9856526380206856
EUCA3,103,0.0031886574320840835,0.4945094099871795,13.592233009708737,1.1348518407718016,1.1081537633554304,0.0031886574320840835,0.4945094099871795,13.592233009708737,0.009139595428656928,0.9587407236531611,0,-1.3281512677983649e-5,0.01611049279888472,0.8115854094477594,0.8112371030844342
EUCA4,103,-0.03171554934767509,0.03270501145415595,91.2621359223301,0.695517648844193,0.8278313392605091,-0.03171554934767509,0.03270501145415595,91.2621359223301,4.858775883499437e-9,0.9999989341337131,0,0.08206922872715856,0.23022840593217753,0.982530100719751,0.9803149875116793
EVEN3,103,-0.05481843519387645,0.3144913751244958,34.95145631067961,0.2223012402473113,0.11167102749387828,-0.05481843519387645,0.3144913751244958,34.95145631067961,0.25837258003123675,0.9673977705353041,0,0.05177735444201336,0.11895793770928564,0.9746251940612711,0.9683497180733783
EZTC3,103,-0.42282779336978304,0.13381750629156758,52.42718446601942,0.2687235301345219,0.3083950104345791,-0.42282779336978304,0.13381750629156758,52.42718446601942,9.698267594496525e-9,0.9999986962126893,0,-0.1225590031368709,-0.03190591817386132,0.997354354637255,0.9974543748208138
FESA3,103,-0.05807461835618828,0.2339538005879604,47.57281553398058,0.7451103175452732,0.19676351750096738,-0.05807461835618828,0.2339538005879604,47.57281553398058,2.205166754829921e-9,0.9999998808862521,0,0.07209664010066841,0.1300515434243914,0.9707680690040953,0.972184285616542
FESA4,103,-0.17073620313798563,0.19246820240494386,65.0485436893204,1.0348296671937893,0.8609628723295523,-0.17073620313798563,0.19246820240494386,65.0485436893204,7.52291236681043e-9,0.9999998395029892,0,0.03329087946942125,0.017959317189472804,0.9605730137314591,0.960567001162486
FHER3,103,-0.7601852239613472,0.017272679193254512,92.23300970873787,0.08697016573847316,0.11438959243267524,-0.7601852239613472,0.017272679193254512,92.23300970873787,9.159878458986205e-9,0.9999991866312695,0,0.70832911343319,1.1783538708655188,0.967342809907213,0.9908421071626504
FLRY3,103,-0.4513717687203993,0.09503675993273476,68.93203883495146,0.5980251463333234,0.4254489990480172,-0.4513717687203993,0.09503675993273476,68.93203883495146,9.052102432013614e-9,0.9999999846494297,0,-0.06224676362623453,-0.08249890154648999,0.9856088881553475,0.9857949288920963
FRAS3,103,-0.048181509623170735,0.18444617727552842,61.165048543689316,0.6105738892387321,0.45920449714000866,-0.048181509623170735,0.18444617727552842,61.165048543689316,0.08640195649118648,0.8520048386236451,1.9417475728155338,0.055487746998180695,0.02844040956374943,0.9853471814143937,0.973856927577966
GEPA3,103,-0.1468034599003198,0.39316911910685415,41.74757281553398,0.7640601960453578,0.5072946098642861,-0.1468034599003198,0.39316911910685415,41.74757281553398,0.007232748243581121,0.9668555870182338,0,0.20237569959559762,0.13334988559150482,0.9466376521349573,0.9427151057805491
GEPA4,103,-4.593956171490763,0.7527856549374863,17.475728155339805,0.326241022630374,0.012916162287512696,-4.593956171490763,0.7527856549374863,17.475728155339805,0.010438669659690099,0.8752434378916467,0,0.18666144852005429,0.5223925525832518,0.9568202203703998,0.9625977224836155
GFSA3,103,0.10442991753784925,0.6015543884945485,8.737864077669903,1.1398208058335424,1.0517370344826993,0.10442991753784925,0.6015543884945485,8.737864077669903,32.30720403741688,0.5245864195278532,47.57281553398058,0.05326206397718914,0.027097797737827663,0.8498140155364489,0.8187324565272948
GGBR3,103,-0.3860357660875497,0.41198388076448994,30.097087378640776,0.5635221250416484,0.12108799545446972,-0.3860357660875497,0.41198388076448994,30.097087378640776,1.7544334871098065e-8,0.9999984461855209,0,-0.06893447447920875,0.0690616717984928,0.9965596271671101,0.9966228674769727
GGBR4,103,-0.15562421232695167,0.3043209302055203,42.71844660194174,0.1149415024602046,0.0549595905997491,-0.15562421232695167,0.3043209302055203,42.71844660194174,9.114593179481214e-9,0.9999987607062558,0,-0.054057453177019946,-0.04054170664466907,0.9926249460770605,0.992686810804517
GMAT3,103,-0.34479846855562135,0.17469748310458527,49.51456310679612,0.38531722373429156,0.5518549066173184,-0.34479846855562135,0.17469748310458527,49.51456310679612,0.009393418813150567,0.9887779685129315,0,0.058448042430082725,0.10146224768215378,0.9848228527552143,0.9850264302744312
GOAU4,103,-0.1311999359868108,0.4832494122697378,23.300970873786408,0.256227356395996,0.1449323957276133,-0.1311999359868108,0.4832494122697378,23.300970873786408,9.348912515621556e-9,0.9999970461964767,0,-0.12252123084632112,-0.008426505083586165,0.9940845935111474,0.9942032397967138
GRND3,103,-0.04463510992171684,0.311914996642837,29.126213592233007,0.042991958312327876,-0.0798920974184877,-0.04463510992171684,0.311914996642837,29.126213592233007,9.864343413674302e-9,0.9999999832611856,0,0.039046007889369634,0.08165197595622452,0.9865056110734268,0.9865039900613609
GSHP3,103,-0.16701643651127765,0.781254603566248,21.35922330097087,1.0682508153885204,1.0617253712542656,-0.16701643651127765,0.781254603566248,21.35922330097087,0.007306947115950455,0.9999954824513515,0,0.3006694268125304,0.2899496207464106,0.6916148948752361,0.6226540091350279
HAGA3,103,-0.00400148422803214,0.3182560960125129,38.83495145631068,0.655918485379464,0.7673338588040898,-0.00400148422803214,0.3182560960125129,38.83495145631068,0.04630759393802347,0.9427936603373354,0,0.17389084616157865,0.21124008779594428,0.9411776265721209,0.9362976273493187
