ticker_b3,modelo,n_obs,media_z,sd_z,assimetria,curtose,lb_z_stat,lb_z_pvalor,lb_z2_stat,lb_z2_pvalor,jb_stat,jb_pvalor
GRND3,m2,156,-0.014472681258927918,0.9995673908813314,-0.061590240610470796,4.4833916247930485,5.176388927380698,0.8790877313791599,4.809385355272835,0.9035419879984352,14.401556932489889,7.460048426863874e-4
GSHP3,m1,156,-0.059479248537447134,1.0063731973300813,0.5980860337078915,11.481256966673813,11.536425509022944,0.31727851753153935,3.2102419507119815,0.9760343112047772,476.8565577725224,0
GSHP3,m2,156,-0.059479248537447134,1.0063731973300813,0.5980860337078915,11.481256966673813,11.536425509022944,0.31727851753153935,3.2102419507119815,0.9760343112047772,476.8565577725224,0
HAGA3,m1,156,-2.705413392085695e-4,0.9994679197214182,0.771100046831768,4.787457402022398,3.426895599732229,0.9695224660425599,9.165589103399633,0.5164640921952606,36.22700310411312,1.3595845782532479e-8
HAGA3,m2,156,-0.0030364059312280446,1.00872647432378,0.693813840886055,4.567804206612583,4.638558176874603,0.9139794841761375,9.672722006408671,0.4696602685123352,28.49288398770028,6.499034692630801e-7
HAGA4,m1,156,-0.022249883664365748,1.022103603766775,1.6035434822853694,10.26536599659405,13.611077595802344,0.19148191206961718,3.402125803331933,0.9703175715253861,409.9611741081,0
HAGA4,m2,156,0.002825185141343435,1.0500178683336472,1.1742260249969834,8.55227638146355,12.787647401894057,0.23578824965597922,4.026954443259263,0.9461228264784117,236.22950030731243,0
HAPV3,m1,156,-0.02159705022483519,0.9975443958860765,-1.6094623225452116,12.539499810186843,12.71261801290387,0.24018643876716395,1.36650422070842,0.999294436658627,658.8629612456151,0
HAPV3,m2,156,-0.0030129539005320045,1.000090069007368,-1.0895480015053816,8.714060058806423,12.290555511799706,0.2660812635855223,2.28362595358269,0.9936679349150672,243.09312134889825,0
HBOR3,m1,156,-0.04170746380464231,0.9017302518637577,-0.054180728944144566,3.2021284573578903,5.2111009704158,0.8766373572258003,8.711565493416456,0.5596783366797189,0.34188777239211354,0.8428688687230987
