ticker_b3,semana,rv,rv_pred_m0,rv_pred_m1,omega,alpha,beta,leverage_m1,status_m1,rv_pred_m2,alpha_m2,beta_m2,leverage_m2,gamma,gamma_pval,status_m2,rv_pred_m3,omega_m3,alpha_m3,beta_m3,status_m3,rv_pred_m4,alpha_m4,beta_m4,delta_m4,delta_pval_m4,status_m4
BEES3,2026-02-06,1.020961719311e-4,9.436725023341084e-5,2.5115381594805836e-4,0.5129801134465227,0.15533727023049623,0.6669005230353934,0.4178171539208749,ok,6.312956846798956e-4,0.3090285808856353,0.008995364636191484,0.591054602406498,-1.3293334700862325,0,ok,2.729665955504849e-4,1.9398611326794202,0.35301847636687983,0.2778587270861349,ok,2.729812038019205e-4,0.3528767374809677,0.2780561517229246,2.3818321572257113e-19,1,ok
BEES3,2026-02-13,3.782603639579e-4,1.020961719311e-4,2.616779147130329e-4,0.5170094253724926,0.15127861747933788,0.6644337023752004,0.4302403789401916,ok,2.1888190509087115e-4,0.18757426389503432,0.6561141930528522,0.5871589076061967,-0.4615281835837633,0,ok,2.8090750454453506e-4,1.9168358297603114,0.35449850604145605,0.28159594818981126,ok,2.80907200322851e-4,0.35449735598679,0.28159595874454024,1.720085808929672e-14,0.9999999999998401,ok
BEES3,2026-02-20,6.28322561167968e-5,3.782603639579e-4,3.513798080670089e-4,0.5171853326759243,0.15259072074575097,0.6645629815760357,0.42993936805462535,ok,4.626512823070579e-4,0.18970317228287503,0.6708644028118939,0.6664447766431207,-0.5380223877253564,0,ok,3.3250772249303047e-4,1.9082151609936864,0.35332906662382874,0.28436737533525375,ok,3.3250712864031043e-4,0.35333334186737936,0.2843609472361097,2.824444269454867e-13,0.9999999999973384,ok
BEES3,2026-02-27,0.0010335166491984,6.28322561167968e-5,2.752404711877321e-4,0.5109076562577535,0.1488574794378671,0.6675289378498994,0.43174999533346187,ok,3.302926595073355e-4,0.18775689705776086,0.6578429660232336,0.5829559326778094,-0.4630811430232836,0,ok,2.838160482060941e-4,1.900423669953774,0.35379335452068333,0.2830290199674231,ok,2.838152040804916e-4,0.35379146581853993,0.28302237527744073,1.3205128825120699e-14,0.9999999999998745,ok
BEES3,2026-03-06,4.34057049196e-4,0.0010335166491984,7.215003282364852e-4,0.5229119247704129,0.16824195147075788,0.6659177999469144,0.40539078243309,ok,0.0010090886785347935,0.1992166881575629,0.6709037826500979,0.6523050526261541,-0.5413321994917868,0,ok,6.543140521743766e-4,1.999657019299579,0.3508437783863827,0.27653096893422674,ok,6.543162014314887e-4,0.3508448132817845,0.27652966775881443,1.2191966426079752e-12,0.9999999999896225,ok
BEES3,2026-03-13,8.555237139869e-4,4.34057049196e-4,4.925437956341663e-4,0.5024175472490952,0.16111605106201804,0.678143881107392,0.3922176962127712,ok,5.252892583256755e-4,0.20206766018136293,0.6614275938037798,0.5556883694980997,-0.46705643473308855,0,ok,3.9050010337391273e-4,1.9843909742775694,0.3383495488111562,0.28599245486810315,ok,3.905003170853103e-4,0.3383538496660448,0.285992128973033,6.653490783312056e-16,0.9999999999999942,ok
BEES3,2026-03-20,1.680880909374e-4,8.555237139869e-4,4.3704988706217465e-4,0.4909037711857885,0.15829077722302587,0.6849415795547209,0.3858195505153097,ok,7.61868953750583e-4,0.19100357858977587,0.6739643703531779,0.6416655045367675,-0.5422727806188097,0,ok,4.296774050656805e-4,1.991304185768017,0.3355305272770003,0.2879446952950793,ok,4.296771223026262e-4,0.3355288117278124,0.2879435553320867,1.863760836779036e-14,0.9999999999998415,ok
BEES4,2024-04-05,0.0024766292966263,9.366078160499e-4,0.0010094469879661846,0.5344245695116533,0.2607537595102043,0.7561150180435698,0.3188186844143948,ok,8.197194487900059e-4,0.27348087785065156,0.755881542864277,0.2512485934188164,-0.004384029756780899,0.38820543860554,ok,0.0010299237335048388,3.1838436437212945,0.3469195604186955,0.36217295848814135,ok,0.0010299307646900577,0.34693280746097066,0.36215935970782387,6.2281419139053955e-15,0.9999999999999314,ok
BEES4,2024-04-12,2.193371646664e-4,0.0024766292966263,8.102847115517523e-4,0.5349320611345418,0.2544134085006148,0.7565222062330115,0.32201162379870313,ok,7.419941656338401e-4,0.26228450459499947,0.7538901989854216,0.2851047319785518,-0.002814174202584269,0.5829407873396617,ok,9.905426380635443e-4,3.284698224993668,0.34560646350249374,0.3539651309395098,ok,9.905376336331788e-4,0.34560740539197365,0.3539573779834602,1.2878481840290477e-13,0.9999999999985305,ok
BEES4,2024-04-19,1.53556911686e-4,2.193371646664e-4,6.50105363763771e-4,0.5281463370174212,0.254333951045757,0.7590325837916354,0.30736678005125034,ok,5.679302091082543e-4,0.2607952925180184,0.7573804736501379,0.2769421278139364,-0.0022407385802322268,0.6630894496334889,ok,6.929289262992264e-4,3.4018538305888826,0.338603875413982,0.34413327437248764,ok,6.929209967723643e-4,0.3386101169371971,0.34410917030146915,1.8323936763137744e-14,0.9999999999997895,ok
BEES4,2024-04-26,3.822440464832e-4,1.53556911686e-4,5.607298174873266e-4,0.5231896499325472,0.2558597896587879,0.7605123161657448,0.2955790528088652,ok,4.3583048361902276e-4,0.2656871703472381,0.7597802146749206,0.2474697744666157,-0.0032295496065799702,0.5237336825277459,ok,6.183030467110454e-4,3.556466485727158,0.33770506208948975,0.3267527967054283,ok,6.182971663531863e-4,0.3377044783402478,0.32686920059105773,4.2865847292764325e-12,0.9999999999527105,ok
BEES4,2024-05-03,9.783404118119e-4,3.822440464832e-4,5.028293381875757e-4,0.5167060436497657,0.25375413643110445,0.7628475374213964,0.2932457494985515,ok,4.3077201787800875e-4,0.2628115424376336,0.7623411989632773,0.2473267641447931,-0.0030818386782420497,0.538060714393743,ok,5.952420754591276e-4,3.566005771800955,0.33733334261212367,0.3259808360407385,ok,5.952392679305515e-4,0.33732787326331426,0.32598332015788845,1.2594234065532016e-13,0.9999999999986564,ok
BEES4,2024-05-10,2.929003634812e-4,9.783404118119e-4,8.109926174731526e-4,0.5208903468567819,0.2592850012576428,0.7616881882961068,0.28347742542606197,ok,6.574378441806067e-4,0.26913918983148327,0.7612011339108558,0.23217247745255798,-0.0032880670525873104,0.5030400923755183,ok,7.650252477947792e-4,3.6149329423419476,0.33429563016950054,0.3247753335121301,ok,7.650288839585476e-4,0.33429853764091094,0.3247556275008303,4.5052055919435484e-13,0.9999999999952487,ok
BEES4,2024-05-17,8.12825087939186e-5,2.929003634812e-4,6.638968490164332e-4,0.5116879339092792,0.2550647519474257,0.7650376770450694,0.28069845031418433,ok,5.652226845724702e-4,0.26798534831555676,0.7661781456899269,0.21088263053445494,-0.0040949370556947985,0.3962357353083348,ok,6.412086177758243e-4,3.4215841799043902,0.3282803312915495,0.3479263258040241,ok,6.411982042291569e-4,0.32828931411649076,0.3479359838214362,6.792978718191164e-14,0.9999999999992797,ok
BEES4,2024-05-24,3.400411576917e-4,8.12825087939186e-5,5.675010909930462e-4,0.5066512242325113,0.2534214223345535,0.7660363957451642,0.2803174092745379,ok,5.22642385621588e-4,0.26895077958405994,0.7711066708815214,0.18993873863984492,-0.004761828405703406,0.3216239066402351,ok,5.703930746565982e-4,3.3342076960091385,0.3291726456883147,0.3537773008759519,ok,5.703991600275156e-4,0.3291583218455538,0.353781141816412,9.895146710253287e-12,0.9999999998911191,ok
BEES4,2024-05-31,1.2790005754876776e-5,3.400411576917e-4,6.714607144300953e-4,0.4996214077716014,0.2557505421631985,0.7691919694520837,0.2786190807201749,ok,6.741239026448734e-4,0.27088034120936655,0.7743508460770638,0.19059382563357796,-0.004530669775588954,0.35082125101635264,ok,5.999507112818295e-4,3.2318454196995137,0.33196587609176553,0.36266584791857,ok,5.99949868939585e-4,0.33196458224382236,0.362668475308713,6.050238216173679e-12,0.9999999999316593,ok
BEES4,2024-06-07,5.068613833201e-4,1.2790005754876776e-5,5.623719933287689e-4,0.497809705284174,0.25138192508271706,0.7691901099311407,0.2875602852161351,ok,6.169819775779434e-4,0.266065503007589,0.7772647432621889,0.19328909750559048,-0.004642318511425415,0.34321769909556266,ok,5.339047168581881e-4,3.1924325578605264,0.3355864691425531,0.36116758466488347,ok,5.338339488774711e-4,0.33554452131807916,0.3613443634483832,6.002523813460004e-15,0.9999999999999309,ok
BEES4,2024-06-14,6.38211231093151e-5,5.068613833201e-4,5.100462599518583e-4,0.4867433878328667,0.2508119810030807,0.7741519533141887,0.29019410050590777,ok,5.469388716539176e-4,0.26656641298106754,0.7821786074343443,0.1935515638990797,-0.004559480333212218,0.34893738315505374,ok,6.556917687854337e-4,3.0665892970182695,0.3415910025049918,0.37466389107449244,ok,6.55682165172606e-4,0.34159876678386336,0.3746591697726396,2.5294564100540632e-12,0.9999999999708347,ok
BEES4,2024-06-21,3.881482290963e-4,6.38211231093151e-5,4.6522542806232803e-4,0.48433682097338254,0.25033637423330474,0.7742868904236898,0.2909526663130901,ok,5.001737881356218e-4,0.26287874982469933,0.780519396411921,0.20755161864612157,-0.0042759849055268246,0.3918849114466785,ok,6.083698610571055e-4,2.897504549447287,0.33687764719741675,0.39398646049560315,ok,6.083798660715707e-4,0.3368692790465671,0.3939864047904933,1.2153196494868504e-11,0.9999999998584719,ok
BEES4,2024-06-28,0.001693484687641,3.881482290963e-4,6.657813745790415e-4,0.49201169235285014,0.2526085547250917,0.7706710918217743,0.2931906765047467,ok,7.139470399452565e-4,0.2680741271283101,0.77631415334716,0.20509708345468355,-0.004426935712370705,0.37430590170059785,ok,6.58137422471985e-4,2.9066625462492595,0.3365235784273138,0.3906452021535973,ok,6.581349656569976e-4,0.336516438077548,0.39065004823502747,2.768747746022843e-13,0.9999999999968512,ok
BEES4,2024-07-05,4.585426698682e-4,0.001693484687641,8.643277777367569e-4,0.48506239717494587,0.2559901099682879,0.7743325448616878,0.28583228834718655,ok,0.0013435039093643124,0.7345169876718588,-0.006438584072578744,0.7345170081748246,-1.342947888988416,0,ok,7.159924871685513e-4,2.9244319062281945,0.33609519241531105,0.387574598683355,ok,7.159892499817806e-4,0.33609883455951695,0.38757787122843473,5.131044024047317e-15,0.9999999999999474,ok
BEES4,2024-07-12,4.709870112479e-4,4.585426698682e-4,6.842770904777223e-4,0.48222972158267924,0.2424458370779262,0.7759475278738532,0.3046753799742942,ok,8.374469324354917e-4,0.5931500696477008,-0.022771311725227374,0.6689444207593148,-1.3774954867676588,0,ok,5.963179198551357e-4,2.838267078598276,0.3377551796353518,0.39589329825299646,ok,5.96302144807714e-4,0.3377448895351244,0.3959553858319144,2.773882090077002e-14,0.9999999999997125,ok
BEES4,2024-07-19,9.059556062397824e-5,4.709870112479e-4,6.972877268785952e-4,0.48062618100297383,0.23260951918242992,0.7772801644351905,0.3195937675206445,ok,0.0018659504778342408,0.5912093338719732,-0.023422898418506328,0.6978164350297785,-1.3784104122756033,0,ok,5.698406957293799e-4,2.8033116704685135,0.34166141125725347,0.39806990002175907,ok,5.698411438672111e-4,0.3416606518002857,0.3980724817913094,1.0795053631266756e-12,0.9999999999888274,ok
BEES4,2024-07-26,1.19463274763e-4,9.059556062397824e-5,5.891288258262794e-4,0.4746055445793568,0.22773963645317002,0.7788886716729906,0.3214574678679617,ok,9.073837056038151e-4,0.53487079969840845,-0.01489289368054242,0.8561203152221895,-1.379861664215671,0,ok,5.459692510946141e-4,2.7587192398552944,0.34088701137078287,0.4022266573942157,ok,5.459872569294625e-4,0.340887678448387,0.40215724928486246,3.324494466149993e-13,0.999999999996523,ok
BEES4,2024-08-02,1.488623643938e-4,1.19463274763e-4,5.017184171930275e-4,0.47655735492504037,0.23147225837979407,0.7776943536429893,0.3206263414449292,ok,5.643041663783344e-4,0.23790369805125833,0.777122344518048,0.2771691437371689,-0.002894254592119512,0.5672279270524507,ok,4.919691492031972e-4,2.7203374297165985,0.3428031629920234,0.40330987253083794,ok,4.919652135616973e-4,0.34280511046190215,0.4033215936048839,1.8536870055152644e-13,0.9999999999980465,ok
BEES4,2024-08-09,0.0015875828852219,1.488623643938e-4,4.66498336300493e-4,0.47485153843673444,0.22213627096036928,0.7784751879808853,0.3360709348088527,ok,1.0787289672815156e-30,0.5314725104761624,-0.014756843387209832,0.8569281095726848,-1.3796523387878117,0,ok,5.555508001152937e-4,2.696247600830566,0.3465867507180007,0.40426467533720706,ok,5.555325148342944e-4,0.34657762947776005,0.4042538311139727,3.77312088611891e-12,0.9999999999602773,ok
BEES4,2024-08-16,0.0114701510299693,0.0015875828852219,4.987989888553258e-4,0.4815976217564988,0.21531523150375043,0.7768172777236813,0.340379548412285,ok,Inf,0.5318146122915106,-0.014799787444935469,0.8577576005083893,-1.3797067401938454,0,ok,8.440548601323607e-4,2.8145243887977505,0.3488640600391326,0.39347989848984477,ok,8.440778343180644e-4,0.3488724492329576,0.3934379944134523,3.210811651151616e-12,0.9999999999630553,ok
BEES4,2024-08-23,0.0012492009512121,0.0114701510299693,4.4846295788496856e-4,0.473368697312809,0.22843909526795098,0.7799755334442126,0.32476044141988697,ok,4.550087168836744e-4,0.23457967029382262,0.7798458487986742,0.2800004805112169,-0.002939453159838299,0.5656306689119988,ok,6.149165884414956e-4,2.7281989413398082,0.3454468086369059,0.40529751460075675,ok,6.149028980452973e-4,0.3454317149096897,0.4053159030477517,1.7114734366551978e-11,0.9999999997990427,ok
BEES4,2024-08-30,2.592878042841e-4,0.0012492009512121,7.974536942619835e-4,0.487821051399269,0.2350031104520085,0.7745084947576123,0.3153203906597031,ok,0.008366751880436441,0.5876398938271147,-0.021126664223504437,0.6971331745833061,-1.3784202826526755,0,ok,7.89152916989194e-4,2.7918687698809377,0.3421025959108313,0.40180791846612235,ok,7.891409640950457e-4,0.34210279421227685,0.4018456059287157,4.709454431242335e-13,0.9999999999945566,ok
BEES4,2024-09-06,5.341895344866e-4,2.592878042841e-4,7.959515209766e-4,0.47774705333550854,0.23354580432824734,0.7783077314060471,0.30759249800677774,ok,9.94804267123409e-4,0.539430860187599,-0.013357339786297034,0.8588414739702409,-1.379953497066741,0,ok,6.571911890671687e-4,2.818404500887026,0.33835599542808115,0.3991976435744815,ok,6.571804715862397e-4,0.33835586702785597,0.3992020594099575,5.441258470267858e-14,0.9999999999993663,ok
BEES4,2024-09-13,1.803061029014e-4,5.341895344866e-4,6.825246856256868e-4,0.47767298569752725,0.22918596605948077,0.7785161172788493,0.3130629539439834,ok,9.149130461482029e-4,0.5839173959430309,-0.019889196929347864,0.6930011345478789,-1.3779635343331793,0,ok,7.607483643398715e-4,2.869823843876807,0.3405009384154183,0.39339601948699593,ok,7.607457758665427e-4,0.3405072066197401,0.3933886745663208,2.3734529280527958e-14,0.9999999999997256,ok
BEES4,2024-09-20,4.6036237995127645e-5,1.803061029014e-4,5.703873752747915e-4,0.4700420987953704,0.2354729660136764,0.7817552045735101,0.30439680903190836,ok,8.785264725825381e-4,0.5516610003204414,-0.013694412540925054,0.8493772654975896,-1.3799335728668443,0,ok,5.907013042218966e-4,2.80618072307768,0.3411640437726018,0.40030609615157153,ok,5.906848900098233e-4,0.3411761513506188,0.40027906499575205,6.939891903908293e-13,0.9999999999919222,ok
BEES4,2024-09-27,3.114173611204e-4,4.6036237995127645e-5,5.018878011677493e-4,0.4587072899278067,0.2362368024134215,0.7860057820359483,0.29644464078415994,ok,9.210546441332339e-4,0.55122307939915,-0.013556171393093836,0.8475932425519378,-1.379777887152037,0,ok,5.418940355731809e-4,2.8016286848217127,0.3404907421220819,0.4002826607794023,ok,5.41895382921532e-4,0.34048096668350947,0.4002887713324135,2.8662175740937304e-12,0.9999999999666942,ok
BEES4,2024-10-04,3.85907894933e-4,3.114173611204e-4,4.7583863817769815e-4,0.4475407463596343,0.23019105029058684,0.7912982189113045,0.2954597404842442,ok,9.162661040623961e-4,0.5876110394512377,-0.019516953749670357,0.6943386975680144,-1.3779150240465168,0,ok,6.701745691382002e-4,2.787588893107988,0.3395170770912725,0.40428890188698896,ok,6.701688373147803e-4,0.33951448913076004,0.40429523831952846,8.475620679101404e-15,0.9999999999999021,ok
BEES4,2024-10-11,5.505169347888e-4,3.85907894933e-4,4.385979904271238e-4,0.43481530713130323,0.23100068277383787,0.7963466804840874,0.2860946384849156,ok,9.44891273861697e-4,0.5501644201674707,-0.013965824132527989,0.8477854794720184,-1.3795629352695848,0,ok,6.091073314145692e-4,2.712320915004147,0.3355710647769874,0.41371986297690505,ok,6.091126176418068e-4,0.3355707816153996,0.41370934137591875,9.25226919858942e-16,0.9999999999999891,ok
BEES4,2024-10-18,0.0010598034219202,5.505169347888e-4,3.962081918845696e-4,0.421465409924376,0.23653530286584476,0.8012344805802855,0.27414412826842377,ok,4.5397792161025496e-4,0.24287986204764692,0.8116868133184462,0.19101256385414933,-0.003900947084672775,0.42817728013455714,ok,5.223706028745578e-4,2.637972854579622,0.33528523144987166,0.41984779439389575,ok,5.223811869342054e-4,0.33526089960486566,0.41986415913835906,9.72334732394592e-13,0.9999999999885809,ok
BEES4,2024-10-25,4.103424702486e-4,0.0010598034219202,3.648153288874829e-4,0.39285683405974187,0.22998747010889467,0.8125047304661996,0.27119818184253053,ok,4.2362876552680786e-4,0.2411271777018542,0.8222363471056839,0.180007118583703,-0.0037048771914450075,0.44256143671418435,ok,5.009373355423477e-4,2.5646375442855294,0.33798601805418416,0.42484239726226924,ok,5.009285843567266e-4,0.3379773153057534,0.4248678656364302,8.03386833058335e-16,0.9999999999999907,ok
BEES4,2024-11-01,1.071233033307e-4,4.103424702486e-4,3.794874969456335e-4,0.39157569788665486,0.22073625771043193,0.8148921841272109,0.2677131919784956,ok,9.278548047865998e-4,0.16671259021985418,-0.6277684556710421,0.4177582060420756,0.005081457843350858,0.3899506938329167,ok,7.539381638033456e-4,2.5883477747778523,0.34026134050073664,0.424992433141056,ok,7.539393446137753e-4,0.34023806861348205,0.42498476843945376,1.5041365395993596e-11,0.9999999998227815,ok
BEES4,2024-11-08,2.529164601912e-4,1.071233033307e-4,3.4744204952452613e-4,0.35287093491390514,0.225657156615021,0.830712707629772,0.2349143275572976,ok,3.956807157729625e-4,0.23661130301659317,0.8458867732829927,0.12546252303900396,-0.004098883065048582,0.328411263784254,ok,5.676155503120914e-4,2.3229678736214305,0.3299691390267442,0.4575500204766842,ok,5.676185515780722e-4,0.3299639742266961,0.457548188309561,2.4302682685931765e-13,0.9999999999969125,ok
BEES4,2024-11-15,2.400832309076e-4,2.529164601912e-4,3.583316375237307e-4,0.3467522566108831,0.20806288676852044,0.8323457048505888,0.2553663213825186,ok,0.001132948402721607,0.5089583960010475,-0.033107786213589105,0.8257849152642237,-1.3828386231126542,0,ok,7.104771311026748e-4,2.2262368453980623,0.3304474039992934,0.4664076982306349,ok,7.104860657879268e-4,0.33044438706473245,0.4663964097313299,5.164057497042763e-13,0.9999999999928266,ok
BEES4,2024-11-22,2.8359741087628145e-5,2.400832309076e-4,3.3760480336563663e-4,0.3289761260396945,0.2055679865385764,0.838877060685477,0.24766926986109028,ok,3.246308639175121e-4,0.2299722430750939,0.8565824323707613,0.09556087512391041,-0.004639653517343922,0.23262429360789527,ok,6.349101300786236e-4,2.2047113989126426,0.3317099288502911,0.46322041041756906,ok,6.349234151214892e-4,0.33170087727748715,0.4631915897965935,2.0826922710070457e-12,0.9999999999707214,ok
BEES4,2024-11-29,0.0013788916109021,2.8359741087628145e-5,3.254949705996997e-4,0.3336545656227987,0.20366740847710033,0.8355033411362327,0.25862761050374705,ok,8.030090617566645e-4,0.5195760663794873,-0.03396507767897447,0.7801725728076324,-1.3811149387985089,0,ok,5.095871598073423e-4,2.155841241531486,0.3231416524236225,0.46927469719566733,ok,5.095849469962466e-4,0.32314112888615315,0.4692789236006345,1.8529044631484084e-11,0.9999999997332383,ok
BEES4,2024-12-06,6.210610184841e-4,0.0013788916109021,3.892011018408867e-4,0.2878651640262377,0.22472270157733681,0.8551015740056236,0.17097597546578264,ok,4.1501554486721826e-4,0.25849506322773913,0.8601663982236432,0.02355046638188614,-0.004451011892956613,0.19397120408460244,ok,5.432343024382906e-4,2.2447248606920263,0.3340605158183799,0.4543066675282651,ok,5.432271900192389e-4,0.33404004265146103,0.4543335445850996,3.260273665391749e-15,0.9999999999999527,ok
BEES4,2024-12-13,6.447366918452e-4,6.210610184841e-4,3.052419779178395e-4,0.23759779497462527,0.24269201128389564,0.8759033531989563,0.0866861639582079,ok,8.227217135390898e-4,0.5011903930986131,-0.03244722172303023,0.8216741464355753,-1.3819249333365335,0,ok,4.660984893237581e-4,2.121804750318907,0.33191032618533833,0.46771813088158537,ok,4.6609769494648204e-4,0.331906097063624,0.467719683401102,7.569806183953193e-12,0.9999999998896327,ok
BEES4,2024-12-20,9.761841186413e-4,6.447366918452e-4,2.832559542835327e-4,0.25483538166733744,0.2366299594574315,0.8665996796107656,0.1240707355662751,ok,0.0010760717945761176,0.5053515785931341,-0.03270965936254683,0.820331499042866,-1.3821728687236765,0,ok,6.03903111606755e-4,1.9854399973595844,0.3293365465166878,0.4832925535340399,ok,6.038907910834003e-4,0.3293305393600217,0.48330914034421074,4.079946722487032e-13,0.9999999999938947,ok
BEES4,2024-12-27,0.0016973074087124,9.761841186413e-4,2.638072826212494e-4,0.2475693676011952,0.24167128111715558,0.8682246392993248,0.12046720465071221,ok,0.0021192812006115428,2.153394233386138,-0.02689946176496013,2.1533942426938175,-1.410444332721376,0,ok,4.7966194113538874e-4,1.8705888111115898,0.3270792763177552,0.4915979995106782,ok,4.7964996034458425e-4,0.32707595095905345,0.491616168563098,1.027160590612258e-12,0.9999999999840312,ok
BEES4,2025-01-03,2.376383369504749e-5,0.0016973074087124,6.306397410400028e-4,0.28681626551745143,0.20440502810513714,0.85331888977687,0.18746198273928288,ok,0.0031292137947260185,0.5071635869540944,-0.03285862063388972,0.8235350375957324,-1.381981290417454,0,ok,7.858485009196159e-4,1.9817897168010203,0.3112029481209146,0.4858049995761744,ok,7.858463611838462e-4,0.3112031807711753,0.48580886531920586,1.2917164628435126e-10,0.999999997930054,ok
BEES4,2025-01-10,4.123256060847e-4,2.376383369504749e-5,5.623494793553256e-4,0.31278125398365964,0.2224564877637656,0.8376313229452831,0.1901878482589533,ok,7.507936452986593e-4,0.4927196935224457,-0.03163592396554973,0.8112262390503241,-1.3803544515429258,0,ok,5.764872605473644e-4,2.0812720334819588,0.324227536304465,0.45637773728214437,ok,5.764877769920799e-4,0.3242243209756826,0.45637402203079674,1.9717009567772097e-11,0.999999999684327,ok
BEES4,2025-01-17,1.32382330084e-4,4.123256060847e-4,4.3703713725515937e-4,0.37839452497219206,0.30559140567869697,0.8011555441975714,0.08588702936158396,ok,6.701031816742336e-4,0.09090657201627338,0.6905346277440292,0.2007647592267516,-0.25960901542383524,0,ok,7.122695828628901e-4,2.0033344446688157,0.3125554284406418,0.47380720249965497,ok,7.122623567269276e-4,0.3125535628529861,0.4738154347659257,6.449241150654065e-12,0.99999999989415,ok
BEES4,2025-01-24,2.23969872633e-4,1.32382330084e-4,4.116570731500539e-4,0.36931297405849195,0.3171491837424527,0.8048953284462405,0.09109295462236786,ok,4.322697789582519e-4,0.3407648566222935,0.8049881600023513,0.01301658274089389,-0.0031061479056773375,0.43929839150839056,ok,5.400258447114495e-4,1.869384742851549,0.32414624450371055,0.48752133097391503,ok,5.400214451062627e-4,0.3241315637649497,0.48754173793252104,8.387628593005752e-13,0.999999999985685,ok
BEES4,2025-01-31,3.421119052022e-4,2.23969872633e-4,4.557634612184998e-4,0.3541709294840002,0.310725283315718,0.8125047553242243,0.08448571390881764,ok,5.009292339327188e-4,0.33661558126376145,0.8144168333216419,-0.007752778431869056,-0.003350444129132452,0.36815096350710785,ok,4.6254101740512385e-4,1.8485801311572685,0.3235016509319056,0.4885524856937227,ok,4.625363875928103e-4,0.32348975514850487,0.4885514107695519,1.453146270672788e-12,0.9999999999753779,ok
BEES4,2025-02-07,0.0013941074489323,3.421119052022e-4,4.633577317713437e-4,0.3395391859674163,0.3089198848206929,0.8192456211463677,0.07541704021731875,ok,5.365136113625299e-4,0.3330524427494813,0.8193545992235015,-0.007016429496461728,-0.0031451842591458485,0.3765143248716558,ok,4.088253836950387e-4,1.8339034441756918,0.32723807220529016,0.4856316461534244,ok,4.0882612483081966e-4,0.3272288786067607,0.48564666276554147,3.107335194603612e-11,0.9999999994928803,ok
BEES4,2025-02-14,1.862557038657e-4,0.0013941074489323,4.5817643533934354e-4,0.3083753263036723,0.2932933138081142,0.834892496954172,0.07158228857540719,ok,5.498665493909553e-4,0.31297768526045333,0.8440066224028788,-0.03351267978921416,-0.0033100364975806257,0.32302994289834364,ok,3.8080702756369117e-4,1.8354538737864736,0.333518628396989,0.4792922143752562,ok,3.780147086616041e-4,0.33343902275386583,0.481875434208762,0.00128936249947465,0.9810451814687806,ok
BEES4,2025-02-21,5.938506514133744e-5,1.862557038657e-4,3.673564712482093e-4,0.25432710684581394,0.265779664184778,0.8617761867541766,0.06393095385112485,ok,4.3217532663096953e-4,0.29144592036118705,0.8722192329205867,-0.08799898054604735,-0.003708856056132112,0.17129060502194582,ok,4.1063450274015755e-4,1.7760040694736512,0.3437140649105308,0.4833181634065089,ok,3.778283871812782e-4,0.34345536448656316,0.5076812807731712,0.013161687682055206,0.790274789293405,ok
BEES4,2025-02-28,8.396632540678892e-5,5.938506514133744e-5,3.317019591782938e-4,0.21773736405082533,0.2528334925956543,0.8792162436612784,0.044445593674449835,ok,3.5259664410001806e-4,0.28156859546698276,0.8803641060734467,-0.08596991394069316,-0.003472303392016516,0.18450518642848635,ok,3.726966746135014e-4,1.6741562948584374,0.340405605487839,0.49765408649920223,ok,4.0664281146130134e-4,0.3420407452020697,0.5337371520908594,0.02052648609093281,0.6388391443396535,ok
BEES4,2025-03-07,5.632324101642066e-5,8.396632540678892e-5,2.9877383756799245e-4,0.19235596562635776,0.24260940540367498,0.8910163342466668,0.0361183393716965,ok,3.35177492610987e-4,0.2752290848853997,0.8871466079213028,-0.09521283008363021,-0.003535313461805113,0.14489731589573074,ok,3.48043639257336e-4,1.5508480603887096,0.3397380428681723,0.5126718212807506,ok,3.3828955481861247e-4,0.34186808137775093,0.5494690929246487,0.021186773201664146,0.5928888343052994,ok
BEES4,2025-03-14,3.841265390077171e-5,5.632324101642066e-5,3.0906021763097915e-4,0.17620117385403133,0.23331748248418382,0.8989256316361356,0.0402658741909338,ok,1.9587587917472356e-4,0.6117509522843485,-0.030619350006897892,0.6472653186383619,-1.3483257473600252,0,ok,3.273974387723419e-4,1.4422529395592938,0.34161059701410895,0.5238900989329361,ok,2.9194827221599805e-4,0.34469786058000534,0.5638093834354448,0.022816766750079195,0.5242632827335254,ok
BEES4,2025-03-21,4.457690959167e-4,3.841265390077171e-5,2.64168961523266e-4,0.16479390106552963,0.22877736351023994,0.9035424492508235,0.04115701441619267,ok,8.112404760986877e-4,0.6178957535844023,-0.030667341443258743,0.6386875966924391,-1.3485480952557203,0,ok,3.5574628838366216e-4,1.376033083176261,0.3442397573318147,0.5297315849982831,ok,2.942104836505438e-4,0.3470324302473584,0.5767336736154547,0.025314731095949967,0.4498450809516068,ok
BEES4,2025-03-28,0.002057711840181,4.457690959167e-4,4.263207000921473e-4,0.18366321002088004,0.23029201038888547,0.8954692860510847,0.05452283792885508,ok,0.0020569235554219,0.5473019054881378,-0.05161702519582257,0.547301933790022,-1.6051431358182846,0,ok,5.438327103774801e-4,1.4351715161651697,0.3448592447836082,0.5232621851108599,ok,4.954736902776735e-4,0.34523843112007396,0.5610674258104484,0.022142886904183003,0.5369565246595163,ok
